5000
1	1	2
1	1	4
9447	5030	352
4886	13680	319
7374	13062	648
11436	7445	143
12510	4746	381
6547	4439	246
5281	10596	579
11562	6580	751
3015	2119	387
8641	6183	1226
11993	13169	136
7176	6375	1111
4207	12826	826
10178	8049	1122
3929	11265	376
8217	1331	530
9209	13230	520
720	14326	1334
470	1142	42
11794	9492	1201
5842	715	1096
10629	14926	935
125	11402	1122
13181	3950	516
11695	14214	421
1356	14403	892
13760	7277	296
3441	817	624
9843	10372	384
5590	10655	1164
12260	5262	1226
2488	5590	445
5767	9190	1122
7060	1866	1111
1477	12783	565
7816	481	745
3791	8870	508
10538	11618	738
12890	819	536
11586	122	65
2754	9600	62
11866	1650	1142
10814	8165	93
18	4043	1008
4161	10447	93
2787	9675	1058
13260	3807	751
1609	715	1096
8776	9637	751
7745	4207	5
9766	5590	180
14819	5011	565
4020	8269	721
11374	11411	856
10794	12414	71
22	5305	1088
6798	842	1263
11082	5330	1096
7645	8443	1111
12041	5590	748
8459	12711	1226
4897	2331	316
8297	14104	495
14490	5590	748
5244	7113	1122
8004	9225	650
1631	1566	1142
7928	1478	844
13405	8459	1296
8138	11439	143
4328	3198	136
6589	5981	597
10733	3325	1
8593	8645	316
7818	3325	902
2370	5590	948
2832	3625	1273
8542	173	653
6496	4144	898
9410	12531	589
4064	9732	1226
3905	9332	588
3533	12250	143
3622	14265	1226
11899	8269	721
9333	10959	495
1275	5929	595
12446	12950	1122
2787	11765	1058
6905	8635	200
530	11141	71
2001	8114	1296
83	7555	381
4646	5241	748
7280	8269	721
328	8394	856
13941	4166	793
1447	8898	481
2468	2344	330
11446	2445	482
881	582	193
1639	11344	1218
13123	3408	421
10077	13852	104
14859	10982	1058
8569	14326	1334
4684	1935	1014
6433	7348	565
7	2245	143
5975	8269	721
3805	8785	844
5483	8269	721
1846	4907	751
5358	6713	530
2241	13088	1138
1653	4153	712
5734	14890	1278
7520	5553	480
12007	12183	844
3070	10677	814
4423	7291	745
8895	14326	1334
12068	4851	180
4	5646	508
14928	14898	394
7706	1870	853
7733	5590	1096
11224	2051	368
1402	12223	514
9035	1304	508
11407	8269	721
14456	6543	485
9667	10980	1096
9447	3325	306
9972	13689	65
7245	733	935
1304	10980	53
9875	10861	844
1550	9943	1330
5358	9820	1328
14123	11379	1242
7026	7245	1226
6851	10661	1058
14254	1711	712
1726	3003	76
4352	7808	844
142	733	765
9511	5615	200
9031	5263	1122
14132	3389	1014
9565	10945	1142
9078	3457	748
8457	14072	1093
8269	8381	86
1903	11330	1088
10640	4961	58
4	7923	508
2204	10678	308
3493	3672	495
9760	9173	204
4042	2429	516
8190	5950	909
4167	8322	319
1110	10926	136
4078	11300	353
12290	8319	814
12557	8662	1111
5792	3929	52
7981	1141	511
2651	5358	330
8806	4697	58
9425	9163	1096
13139	9981	1226
4845	740	880
7060	5630	624
10683	6453	648
7264	696	136
13229	7591	1119
760	760	623
6417	8935	5
8276	12075	1339
4611	3414	248
11231	12126	866
8403	6432	193
1441	6872	565
9972	7833	65
13215	600	910
3068	4505	589
888	8603	1275
12027	3325	946
9013	485	978
717	10663	624
13517	6800	700
5099	14214	78
13734	915	815
9792	13810	886
14142	14242	589
12366	9894	589
8436	6872	565
14015	3155	520
8082	9171	751
12647	3896	751
11258	13430	624
4842	13985	1096
11255	3312	624
13694	10351	1259
14925	10771	1147
52	2119	387
13088	8937	277
4431	6480	473
2204	9265	589
7968	4626	892
6185	9545	1111
9517	9374	104
6619	294	565
1095	14092	622
6067	3877	858
4285	14458	1053
1250	14326	1334
11649	282	589
9825	3314	1296
9781	11019	86
13338	5936	516
8225	3921	1122
5053	14245	485
12972	5154	508
5291	7338	856
5032	10233	895
8340	875	1122
3994	4282	624
133	7374	844
13043	12223	577
8723	6762	45
6547	13646	246
7799	11590	516
205	143	1142
6399	6681	1226
2377	4007	93
6931	12200	1122
468	10667	597
6601	9645	204
696	2643	1111
1760	13417	926
11690	3739	1079
7374	1865	65
9972	6594	65
10696	9407	1014
470	4984	42
1592	3221	935
4994	12577	1201
12658	14289	1122
13780	12449	1278
9853	14277	1296
11691	6323	200
3052	5258	1142
8116	12153	1180
4002	8269	721
2547	4484	1226
9404	6987	1279
5372	14499	508
2420	11876	526
1350	7730	1340
1752	10479	516
3200	10861	844
1650	1932	1014
12263	3494	1096
6336	11720	429
3066	5590	748
7242	2523	940
4476	1765	104
10132	4391	506
3476	3997	589
8645	7564	845
1829	14926	765
1810	2890	444
8269	10506	86
14713	12677	1171
1816	14500	1122
5362	4688	1096
14407	5330	1096
6354	13687	229
13001	6372	472
6129	14917	624
2294	10833	329
14772	56	368
7937	6547	887
9725	6951	204
9426	673	1142
12495	13388	136
12385	12480	104
156	14613	1226
7661	8135	1122
272	3656	827
11980	11380	805
4548	3325	1255
5670	13831	973
628	7584	143
4	1020	508
7940	13543	1164
7476	3729	1142
5709	7910	858
6768	14933	493
14341	5992	1142
46	10959	1142
1415	276	204
4219	6322	200
6906	3554	1053
10256	4289	1111
9508	343	326
4164	13380	1157
220	8259	745
4464	13973	190
9589	7969	1088
4232	6781	1194
9941	1026	1263
8230	12001	93
10821	5363	1008
3289	8382	573
13527	11648	751
1176	5239	52
10151	6158	180
12864	12864	140
7047	7388	864
462	530	216
11553	450	93
14517	10451	699
14132	203	1111
255	1377	1263
5713	4773	1122
5157	3063	298
5086	13642	508
10683	3591	65
7730	1754	319
734	14210	887
7829	10941	1296
8395	11741	1122
1894	13282	93
2427	7452	495
9979	7654	745
5418	3430	1044
5321	1904	52
8109	1999	516
8656	10571	624
4023	5590	1096
470	12677	42
14671	10224	355
6540	2758	93
10905	5177	1111
7637	13208	624
2215	12876	1122
8708	6856	748
5358	892	3
2980	14764	1138
11129	14260	1122
211	6360	923
10262	9954	516
5709	6456	858
13013	14837	1340
8897	5590	53
7452	265	1111
4502	14398	565
11115	6981	595
11230	3976	523
8645	8827	52
10132	4358	153
14389	2727	1168
14198	13207	1122
8406	13929	1142
4297	5012	751
11518	6547	381
5842	12153	1096
4415	1068	508
8071	5634	1052
3102	6998	1014
10200	13924	319
4	898	508
13064	10619	123
13429	13057	297
5408	7585	565
205	7701	875
1257	1617	1111
4	11449	508
8269	316	86
14372	11976	1053
12381	2793	853
12954	11777	1122
4	5837	508
470	9628	42
607	6759	136
10515	7583	597
3628	2982	973
5218	9426	624
1784	1020	624
12807	9261	751
6077	1483	421
12063	8895	1226
7204	11032	204
7896	14315	1058
4743	13857	1226
5072	7285	78
11136	6780	74
12291	496	1164
5488	678	712
347	13926	1226
3850	14104	1142
8149	14917	624
12557	13052	1111
3287	1156	1122
12731	7619	854
7775	12972	565
9520	6917	74
3810	12297	461
14013	470	684
6416	3411	853
2921	7386	384
2344	2674	472
4745	9009	844
2316	1266	336
168	8723	875
6872	10080	508
10332	332	853
5590	8122	261
3025	3025	140
11489	5776	926
10827	14326	1334
3630	8058	624
3924	7555	192
8131	12223	514
8966	3559	384
424	7524	1079
5935	5568	1226
6941	6856	53
8035	1732	1340
8595	7581	382
8883	11188	1111
3529	733	935
3372	7313	382
12832	9932	1111
6363	13141	1142
1972	265	745
143	6112	624
2055	13088	1138
4078	12804	353
3155	7706	384
814	4439	1244
7770	12664	93
9418	7779	844
3595	2754	856
7529	9391	229
11194	13056	520
3650	9034	844
9621	1809	622
14683	2346	1132
9695	4049	780
2845	14925	265
2190	14539	1096
13506	13062	597
7969	14845	745
6976	6436	624
9114	3325	346
4687	8269	721
11465	6278	863
14330	909	1147
5516	12443	472
8729	3301	336
2643	14438	495
867	7776	861
7376	4153	109
11198	13952	1207
288	7969	1088
11066	14187	319
3433	14274	1137
13598	4476	143
10292	14067	516
5773	12245	868
12643	14933	1096
2882	3457	1096
7424	1308	1122
10355	9817	1111
3272	10665	269
6781	3055	723
8935	4578	826
7281	8269	721
10926	3839	1111
5358	13258	193
1557	5316	368
10824	6158	180
10592	7153	470
13731	5784	751
5208	6856	53
3289	7273	461
4807	11948	805
2324	8650	248
12182	5341	745
1241	7374	844
12882	13436	204
13150	5590	1243
4645	1207	938
4993	13678	402
9118	6815	565
8713	2731	589
3779	10873	725
9041	2536	595
3675	9329	195
244	8645	1096
3142	7772	1144
4209	3325	1255
13558	13088	1138
9972	10232	65
7201	9244	778
7297	11644	589
12152	9373	34
8608	9447	316
4746	3778	246
14805	825	204
14772	8697	589
13840	14904	93
7558	12892	1164
10458	1470	190
4	4560	508
4915	5590	748
2187	7555	387
14271	13088	1138
14869	6900	1296
10817	14112	853
8508	8269	721
6735	6184	588
12770	9717	1104
10555	7066	1111
8336	3466	1111
969	8263	1147
162	1470	190
8785	14114	65
13502	13169	136
13568	10808	875
13203	3325	346
7356	468	269
11456	440	143
2334	3694	1142
12395	3041	969
3557	8714	751
13818	6217	923
1384	1438	44
5228	3297	511
6540	9680	93
11877	14148	1340
10349	4219	269
4277	7701	1142
13468	9991	875
20	14029	653
10565	5218	136
60	9517	1296
7868	7268	589
6452	743	1278
7162	2409	887
6166	6091	567
351	6658	508
14016	12565	648
1470	1752	470
9974	3069	1201
9152	13056	520
6323	5590	748
5888	5355	1226
14347	5938	875
9034	8808	65
11368	13974	520
11039	12557	136
9581	13545	745
3506	14479	583
11333	5042	1164
13678	9985	1273
13098	173	653
6615	14920	727
7933	12186	915
8909	6781	1194
5825	3219	1207
10363	14484	1014
1530	12126	472
5687	6158	180
10965	4358	1044
7585	700	508
6406	7963	242
4626	8219	429
8647	12443	472
14398	8953	508
14065	13644	520
14243	5867	1142
10255	5590	1096
4598	13694	326
9781	12152	86
10421	5862	336
5859	12336	971
7946	530	543
7910	4872	316
8432	8860	1111
11408	11111	1273
11526	14484	968
8622	9325	1296
1470	4475	193
6255	6361	826
